T,TM,Tm,SLP,H,VV,V,VM,PM 2.5
25.9,30.2,20.6,1009.9,71,6.9,0.4,3.5,95.25
25.9,30.2,20.6,1009.9,71,6.9,0.4,3.5,95.25
25.9,30.2,20.6,1009.9,71,6.9,0.4,3.5,95.25
25.9,30.2,20.6,1009.9,71,6.9,0.4,3.5,95.25
25.9,30.2,20.6,1009.9,71,6.9,0.4,3.5,95.25
26.2,31.0,21.9,1010.4,71,6.9,0.4,3.5,115.83333333333331
26.2,31.0,21.9,1010.4,71,6.9,0.4,3.5,115.83333333333331
26.2,31.0,21.9,1010.4,71,6.9,0.4,3.5,115.83333333333331
26.2,31.0,21.9,1010.4,71,6.9,0.4,3.5,115.83333333333331
26.2,31.0,21.9,1010.4,71,6.9,0.4,3.5,115.83333333333331
26.2,31.0,21.9,1010.4,71,6.9,0.4,3.5,115.83333333333331
26.2,31.0,21.9,1010.4,71,6.9,0.4,3.5,115.83333333333331
26.2,31.0,21.9,1010.4,71,6.9,0.4,3.5,115.83333333333331
26.2,31.0,21.9,1010.4,71,6.9,0.4,3.5,115.83333333333331
24.0,31.0,13.5,1009.4,63,6.3,0.0,-,136.70833333333334
24.0,31.0,13.5,1009.4,63,6.3,0.0,-,136.70833333333334
24.0,31.0,13.5,1009.4,63,6.3,0.0,-,136.70833333333334
24.0,31.0,13.5,1009.4,63,6.3,0.0,-,136.70833333333334
24.0,31.0,13.5,1009.4,63,6.3,0.0,-,136.70833333333334
24.0,31.0,13.5,1009.4,63,6.3,0.0,-,136.70833333333334
24.0,31.0,13.5,1009.4,63,6.3,0.0,-,136.70833333333334
23.6,30.7,16.1,1008.8,64,6.3,0.4,3.5,160.66666666666666
23.6,30.7,16.1,1008.8,64,6.3,0.4,3.5,160.66666666666666
23.6,30.7,16.1,1008.8,64,6.3,0.4,3.5,160.66666666666666
23.6,30.7,16.1,1008.8,64,6.3,0.4,3.5,160.66666666666666
23.6,30.7,16.1,1008.8,64,6.3,0.4,3.5,160.66666666666666
23.6,30.7,16.1,1008.8,64,6.3,0.4,3.5,160.66666666666666
23.6,30.7,16.1,1008.8,64,6.3,0.4,3.5,160.66666666666666
23.6,30.7,16.1,1008.8,64,6.3,0.4,3.5,160.66666666666666
23.6,30.7,16.1,1008.8,64,6.3,0.4,3.5,160.66666666666666
23.9,31.0,16.2,1009.6,63,6.3,0.9,5.4,173.58333333333337
23.9,31.0,16.2,1009.6,63,6.3,0.9,5.4,173.58333333333337
23.9,31.0,16.2,1009.6,63,6.3,0.9,5.4,173.58333333333337
23.9,31.0,16.2,1009.6,63,6.3,0.9,5.4,173.58333333333337
23.9,31.0,16.2,1009.6,63,6.3,0.9,5.4,173.58333333333337
23.9,31.0,16.2,1009.6,63,6.3,0.9,5.4,173.58333333333337
23.9,31.0,16.2,1009.6,63,6.3,0.9,5.4,173.58333333333337
23.9,31.0,16.2,1009.6,63,6.3,0.9,5.4,173.58333333333337
23.9,31.0,16.2,1009.6,63,6.3,0.9,5.4,173.58333333333337
23.6,30.5,16.9,1010.5,63,6.3,1.1,3.5,261.6666666666667
23.6,30.5,16.9,1010.5,63,6.3,1.1,3.5,261.6666666666667
23.6,30.5,16.9,1010.5,63,6.3,1.1,3.5,261.6666666666667
23.6,30.5,16.9,1010.5,63,6.3,1.1,3.5,261.6666666666667
23.6,30.5,16.9,1010.5,63,6.3,1.1,3.5,261.6666666666667
23.6,30.5,16.9,1010.5,63,6.3,1.1,3.5,261.6666666666667
23.6,30.5,16.9,1010.5,63,6.3,1.1,3.5,261.6666666666667
23.6,30.5,16.9,1010.5,63,6.3,1.1,3.5,261.6666666666667
23.6,30.5,16.9,1010.5,63,6.3,1.1,3.5,261.6666666666667
22.9,29.6,16.5,1011.2,66,6.3,0.4,1.9,272.4166666666667
22.9,29.6,16.5,1011.2,66,6.3,0.4,1.9,272.4166666666667
22.9,29.6,16.5,1011.2,66,6.3,0.4,1.9,272.4166666666667
22.9,29.6,16.5,1011.2,66,6.3,0.4,1.9,272.4166666666667
22.9,29.6,16.5,1011.2,66,6.3,0.4,1.9,272.4166666666667
22.9,29.6,16.5,1011.2,66,6.3,0.4,1.9,272.4166666666667
22.9,29.6,16.5,1011.2,66,6.3,0.4,1.9,272.4166666666667
22.9,29.6,16.5,1011.2,66,6.3,0.4,1.9,272.4166666666667
22.9,29.6,16.5,1011.2,66,6.3,0.4,1.9,272.4166666666667
22.7,30.6,15.5,1012.9,58,6.3,0.7,1.9,226.29166666666663
22.7,30.6,15.5,1012.9,58,6.3,0.7,1.9,226.29166666666663
22.7,30.6,15.5,1012.9,58,6.3,0.7,1.9,226.29166666666663
22.7,30.6,15.5,1012.9,58,6.3,0.7,1.9,226.29166666666663
22.7,30.6,15.5,1012.9,58,6.3,0.7,1.9,226.29166666666663
22.7,30.6,15.5,1012.9,58,6.3,0.7,1.9,226.29166666666663
22.7,30.6,15.5,1012.9,58,6.3,0.7,1.9,226.29166666666663
22.7,30.6,15.5,1012.9,58,6.3,0.7,1.9,226.29166666666663
22.7,30.6,15.5,1012.9,58,6.3,0.7,1.9,226.29166666666663
23.9,30.0,16.7,1013.9,70,4.8,1.1,5.4,99.70833333333331
23.9,30.0,16.7,1013.9,70,4.8,1.1,5.4,99.70833333333331
23.9,30.0,16.7,1013.9,70,4.8,1.1,5.4,99.70833333333331
23.9,30.0,16.7,1013.9,70,4.8,1.1,5.4,99.70833333333331
23.9,30.0,16.7,1013.9,70,4.8,1.1,5.4,99.70833333333331
23.9,30.0,16.7,1013.9,70,4.8,1.1,5.4,99.70833333333331
23.9,30.0,16.7,1013.9,70,4.8,1.1,5.4,99.70833333333331
23.9,30.0,16.7,1013.9,70,4.8,1.1,5.4,99.70833333333331
23.9,30.0,16.7,1013.9,70,4.8,1.1,5.4,99.70833333333331
22.8,30.1,15.6,1013.6,57,6.3,1.3,3.5,217.375
22.8,30.1,15.6,1013.6,57,6.3,1.3,3.5,217.375
22.8,30.1,15.6,1013.6,57,6.3,1.3,3.5,217.375
22.8,30.1,15.6,1013.6,57,6.3,1.3,3.5,217.375
22.8,30.1,15.6,1013.6,57,6.3,1.3,3.5,217.375
22.8,30.1,15.6,1013.6,57,6.3,1.3,3.5,217.375
22.8,30.1,15.6,1013.6,57,6.3,1.3,3.5,217.375
22.8,30.1,15.6,1013.6,57,6.3,1.3,3.5,217.375
22.8,30.1,15.6,1013.6,57,6.3,1.3,3.5,217.375
21.2,29.7,13.0,1013.5,55,6.3,0.9,5.4,309.375
21.2,29.7,13.0,1013.5,55,6.3,0.9,5.4,309.375
21.2,29.7,13.0,1013.5,55,6.3,0.9,5.4,309.375
21.2,29.7,13.0,1013.5,55,6.3,0.9,5.4,309.375
21.2,29.7,13.0,1013.5,55,6.3,0.9,5.4,309.375
21.2,29.7,13.0,1013.5,55,6.3,0.9,5.4,309.375
21.2,29.7,13.0,1013.5,55,6.3,0.9,5.4,309.375
21.2,29.7,13.0,1013.5,55,6.3,0.9,5.4,309.375
21.2,29.7,13.0,1013.5,55,6.3,0.9,5.4,309.375
21.7,29.6,12.1,1013.5,53,6.6,0.0,-,166.91666666666666
21.7,29.6,12.1,1013.5,53,6.6,0.0,-,166.91666666666666
21.7,29.6,12.1,1013.5,53,6.6,0.0,-,166.91666666666666
21.7,29.6,12.1,1013.5,53,6.6,0.0,-,166.91666666666666
21.7,29.6,12.1,1013.5,53,6.6,0.0,-,166.91666666666666
21.7,29.6,12.1,1013.5,53,6.6,0.0,-,166.91666666666666
21.7,29.6,12.1,1013.5,53,6.6,0.0,-,166.91666666666666
20.9,30.0,12.2,1014.1,51,6.3,0.2,1.9,278.0
20.9,30.0,12.2,1014.1,51,6.3,0.2,1.9,278.0
20.9,30.0,12.2,1014.1,51,6.3,0.2,1.9,278.0
20.9,30.0,12.2,1014.1,51,6.3,0.2,1.9,278.0
20.9,30.0,12.2,1014.1,51,6.3,0.2,1.9,278.0
20.9,30.0,12.2,1014.1,51,6.3,0.2,1.9,278.0
20.9,30.0,12.2,1014.1,51,6.3,0.2,1.9,278.0
20.9,30.0,12.2,1014.1,51,6.3,0.2,1.9,278.0
20.9,30.0,12.2,1014.1,51,6.3,0.2,1.9,278.0
20.2,29.2,10.8,1014.7,55,5.5,1.1,5.4,192.33333333333331
20.2,29.2,10.8,1014.7,55,5.5,1.1,5.4,192.33333333333331
20.2,29.2,10.8,1014.7,55,5.5,1.1,5.4,192.33333333333331
20.2,29.2,10.8,1014.7,55,5.5,1.1,5.4,192.33333333333331
20.2,29.2,10.8,1014.7,55,5.5,1.1,5.4,192.33333333333331
20.2,29.2,10.8,1014.7,55,5.5,1.1,5.4,192.33333333333331
20.2,29.2,10.8,1014.7,55,5.5,1.1,5.4,192.33333333333331
20.2,29.2,10.8,1014.7,55,5.5,1.1,5.4,192.33333333333331
20.2,29.2,10.8,1014.7,55,5.5,1.1,5.4,192.33333333333331
20.2,29.1,10.6,1015.0,55,5.5,0.9,3.5,235.33333333333331
20.2,29.1,10.6,1015.0,55,5.5,0.9,3.5,235.33333333333331
20.2,29.1,10.6,1015.0,55,5.5,0.9,3.5,235.33333333333331
20.2,29.1,10.6,1015.0,55,5.5,0.9,3.5,235.33333333333331
20.2,29.1,10.6,1015.0,55,5.5,0.9,3.5,235.33333333333331
20.2,29.1,10.6,1015.0,55,5.5,0.9,3.5,235.33333333333331
20.2,29.1,10.6,1015.0,55,5.5,0.9,3.5,235.33333333333331
20.2,29.1,10.6,1015.0,55,5.5,0.9,3.5,235.33333333333331
20.2,29.1,10.6,1015.0,55,5.5,0.9,3.5,235.33333333333331
22.2,30.2,13.2,1013.8,62,4.0,0.2,1.9,221.54166666666663
22.2,30.2,13.2,1013.8,62,4.0,0.2,1.9,221.54166666666663
22.2,30.2,13.2,1013.8,62,4.0,0.2,1.9,221.54166666666663
22.2,30.2,13.2,1013.8,62,4.0,0.2,1.9,221.54166666666663
22.2,30.2,13.2,1013.8,62,4.0,0.2,1.9,221.54166666666663
22.2,30.2,13.2,1013.8,62,4.0,0.2,1.9,221.54166666666663
22.2,30.2,13.2,1013.8,62,4.0,0.2,1.9,221.54166666666663
22.2,30.2,13.2,1013.8,62,4.0,0.2,1.9,221.54166666666663
22.2,30.2,13.2,1013.8,62,4.0,0.2,1.9,221.54166666666663
23.7,30.6,15.4,1012.8,70,5.5,0.7,3.5,210.54166666666663
23.7,30.6,15.4,1012.8,70,5.5,0.7,3.5,210.54166666666663
23.7,30.6,15.4,1012.8,70,5.5,0.7,3.5,210.54166666666663
23.7,30.6,15.4,1012.8,70,5.5,0.7,3.5,210.54166666666663
23.7,30.6,15.4,1012.8,70,5.5,0.7,3.5,210.54166666666663
23.7,30.6,15.4,1012.8,70,5.5,0.7,3.5,210.54166666666663
23.7,30.6,15.4,1012.8,70,5.5,0.7,3.5,210.54166666666663
23.7,30.6,15.4,1012.8,70,5.5,0.7,3.5,210.54166666666663
23.7,30.6,15.4,1012.8,70,5.5,0.7,3.5,210.54166666666663
24.2,30.6,17.9,1013.4,72,5.5,0.4,3.5,251.20833333333331
24.2,30.6,17.9,1013.4,72,5.5,0.4,3.5,251.20833333333331
24.2,30.6,17.9,1013.4,72,5.5,0.4,3.5,251.20833333333331
24.2,30.6,17.9,1013.4,72,5.5,0.4,3.5,251.20833333333331
24.2,30.6,17.9,1013.4,72,5.5,0.4,3.5,251.20833333333331
24.2,30.6,17.9,1013.4,72,5.5,0.4,3.5,251.20833333333331
24.2,30.6,17.9,1013.4,72,5.5,0.4,3.5,251.20833333333331
24.2,30.6,17.9,1013.4,72,5.5,0.4,3.5,251.20833333333331
24.2,30.6,17.9,1013.4,72,5.5,0.4,3.5,251.20833333333331
18.9,29.5,9.9,1013.3,58,6.3,0.4,1.9,194.70833333333331
18.9,29.5,9.9,1013.3,58,6.3,0.4,1.9,194.70833333333331
18.9,29.5,9.9,1013.3,58,6.3,0.4,1.9,194.70833333333331
18.9,29.5,9.9,1013.3,58,6.3,0.4,1.9,194.70833333333331
18.9,29.5,9.9,1013.3,58,6.3,0.4,1.9,194.70833333333331
18.9,29.5,9.9,1013.3,58,6.3,0.4,1.9,194.70833333333331
18.9,29.5,9.9,1013.3,58,6.3,0.4,1.9,194.70833333333331
18.9,29.5,9.9,1013.3,58,6.3,0.4,1.9,194.70833333333331
18.9,29.5,9.9,1013.3,58,6.3,0.4,1.9,194.70833333333331
19.4,29.6,9.6,1013.2,52,6.3,0.4,3.5,250.875
19.4,29.6,9.6,1013.2,52,6.3,0.4,3.5,250.875
19.4,29.6,9.6,1013.2,52,6.3,0.4,3.5,250.875
19.4,29.6,9.6,1013.2,52,6.3,0.4,3.5,250.875
19.4,29.6,9.6,1013.2,52,6.3,0.4,3.5,250.875
19.4,29.6,9.6,1013.2,52,6.3,0.4,3.5,250.875
19.4,29.6,9.6,1013.2,52,6.3,0.4,3.5,250.875
19.4,29.6,9.6,1013.2,52,6.3,0.4,3.5,250.875
19.4,29.6,9.6,1013.2,52,6.3,0.4,3.5,250.875
20.6,29.6,9.7,1013.0,52,6.6,1.1,5.4,274.875
20.6,29.6,9.7,1013.0,52,6.6,1.1,5.4,274.875
20.6,29.6,9.7,1013.0,52,6.6,1.1,5.4,274.875
20.6,29.6,9.7,1013.0,52,6.6,1.1,5.4,274.875
20.6,29.6,9.7,1013.0,52,6.6,1.1,5.4,274.875
20.6,29.6,9.7,1013.0,52,6.6,1.1,5.4,274.875
20.6,29.6,9.7,1013.0,52,6.6,1.1,5.4,274.875
20.6,29.6,9.7,1013.0,52,6.6,1.1,5.4,274.875
20.6,29.6,9.7,1013.0,52,6.6,1.1,5.4,274.875
19.4,30.0,9.8,1014.1,51,6.3,1.1,5.4,160.0
19.4,30.0,9.8,1014.1,51,6.3,1.1,5.4,160.0
19.4,30.0,9.8,1014.1,51,6.3,1.1,5.4,160.0
19.4,30.0,9.8,1014.1,51,6.3,1.1,5.4,160.0
19.4,30.0,9.8,1014.1,51,6.3,1.1,5.4,160.0
19.4,30.0,9.8,1014.1,51,6.3,1.1,5.4,160.0
19.4,30.0,9.8,1014.1,51,6.3,1.1,5.4,160.0
19.4,30.0,9.8,1014.1,51,6.3,1.1,5.4,160.0
19.4,30.0,9.8,1014.1,51,6.3,1.1,5.4,160.0
20.3,31.2,9.3,1013.9,53,6.3,0.9,3.5,217.91666666666663
20.3,31.2,9.3,1013.9,53,6.3,0.9,3.5,217.91666666666663
20.3,31.2,9.3,1013.9,53,6.3,0.9,3.5,217.91666666666663
20.3,31.2,9.3,1013.9,53,6.3,0.9,3.5,217.91666666666663
20.3,31.2,9.3,1013.9,53,6.3,0.9,3.5,217.91666666666663
20.3,31.2,9.3,1013.9,53,6.3,0.9,3.5,217.91666666666663
20.3,31.2,9.3,1013.9,53,6.3,0.9,3.5,217.91666666666663
20.3,31.2,9.3,1013.9,53,6.3,0.9,3.5,217.91666666666663
20.3,31.2,9.3,1013.9,53,6.3,0.9,3.5,217.91666666666663
21.4,33.0,10.2,1013.5,52,6.3,0.4,1.9,184.20833333333331
21.4,33.0,10.2,1013.5,52,6.3,0.4,1.9,184.20833333333331
21.4,33.0,10.2,1013.5,52,6.3,0.4,1.9,184.20833333333331
21.4,33.0,10.2,1013.5,52,6.3,0.4,1.9,184.20833333333331
21.4,33.0,10.2,1013.5,52,6.3,0.4,1.9,184.20833333333331
21.4,33.0,10.2,1013.5,52,6.3,0.4,1.9,184.20833333333331
21.4,33.0,10.2,1013.5,52,6.3,0.4,1.9,184.20833333333331
21.4,33.0,10.2,1013.5,52,6.3,0.4,1.9,184.20833333333331
21.4,33.0,10.2,1013.5,52,6.3,0.4,1.9,184.20833333333331
20.1,30.2,10.6,1014.2,60,5.5,0.2,1.9,176.375
20.1,30.2,10.6,1014.2,60,5.5,0.2,1.9,176.375
20.1,30.2,10.6,1014.2,60,5.5,0.2,1.9,176.375
20.1,30.2,10.6,1014.2,60,5.5,0.2,1.9,176.375
20.1,30.2,10.6,1014.2,60,5.5,0.2,1.9,176.375
20.1,30.2,10.6,1014.2,60,5.5,0.2,1.9,176.375
20.1,30.2,10.6,1014.2,60,5.5,0.2,1.9,176.375
20.1,30.2,10.6,1014.2,60,5.5,0.2,1.9,176.375
20.1,30.2,10.6,1014.2,60,5.5,0.2,1.9,176.375
20.9,30.5,12.1,1014.0,53,6.3,0.7,3.5,185.95833333333331
20.9,30.5,12.1,1014.0,53,6.3,0.7,3.5,185.95833333333331
20.9,30.5,12.1,1014.0,53,6.3,0.7,3.5,185.95833333333331
20.9,30.5,12.1,1014.0,53,6.3,0.7,3.5,185.95833333333331
20.9,30.5,12.1,1014.0,53,6.3,0.7,3.5,185.95833333333331
20.9,30.5,12.1,1014.0,53,6.3,0.7,3.5,185.95833333333331
20.9,30.5,12.1,1014.0,53,6.3,0.7,3.5,185.95833333333331
20.9,30.5,12.1,1014.0,53,6.3,0.7,3.5,185.95833333333331
20.9,30.5,12.1,1014.0,53,6.3,0.7,3.5,185.95833333333331
22.0,29.7,12.0,1014.6,64,6.9,2.0,5.4,195.375
22.0,29.7,12.0,1014.6,64,6.9,2.0,5.4,195.375
22.0,29.7,12.0,1014.6,64,6.9,2.0,5.4,195.375
22.0,29.7,12.0,1014.6,64,6.9,2.0,5.4,195.375
22.0,29.7,12.0,1014.6,64,6.9,2.0,5.4,195.375
22.0,29.7,12.0,1014.6,64,6.9,2.0,5.4,195.375
22.0,29.7,12.0,1014.6,64,6.9,2.0,5.4,195.375
22.0,29.7,12.0,1014.6,64,6.9,2.0,5.4,195.375
22.0,29.7,12.0,1014.6,64,6.9,2.0,5.4,195.375
19.0,26.2,10.8,1014.8,59,6.9,1.3,3.5,365.29166666666674
19.0,26.2,10.8,1014.8,59,6.9,1.3,3.5,365.29166666666674
19.0,26.2,10.8,1014.8,59,6.9,1.3,3.5,365.29166666666674
19.0,26.2,10.8,1014.8,59,6.9,1.3,3.5,365.29166666666674
19.0,26.2,10.8,1014.8,59,6.9,1.3,3.5,365.29166666666674
19.0,26.2,10.8,1014.8,59,6.9,1.3,3.5,365.29166666666674
19.0,26.2,10.8,1014.8,59,6.9,1.3,3.5,365.29166666666674
19.0,26.2,10.8,1014.8,59,6.9,1.3,3.5,365.29166666666674
19.0,26.2,10.8,1014.8,59,6.9,1.3,3.5,365.29166666666674
19.2,29.5,9.7,1014.5,56,5.5,0.9,3.5,312.2083333333333
19.2,29.5,9.7,1014.5,56,5.5,0.9,3.5,312.2083333333333
19.2,29.5,9.7,1014.5,56,5.5,0.9,3.5,312.2083333333333
19.2,29.5,9.7,1014.5,56,5.5,0.9,3.5,312.2083333333333
19.2,29.5,9.7,1014.5,56,5.5,0.9,3.5,312.2083333333333
19.2,29.5,9.7,1014.5,56,5.5,0.9,3.5,312.2083333333333
19.2,29.5,9.7,1014.5,56,5.5,0.9,3.5,312.2083333333333
19.2,29.5,9.7,1014.5,56,5.5,0.9,3.5,312.2083333333333
19.2,29.5,9.7,1014.5,56,5.5,0.9,3.5,312.2083333333333
19.9,28.6,9.3,1013.3,49,6.6,0.7,3.5,237.625
19.9,28.6,9.3,1013.3,49,6.6,0.7,3.5,237.625
19.9,28.6,9.3,1013.3,49,6.6,0.7,3.5,237.625
19.9,28.6,9.3,1013.3,49,6.6,0.7,3.5,237.625
19.9,28.6,9.3,1013.3,49,6.6,0.7,3.5,237.625
19.9,28.6,9.3,1013.3,49,6.6,0.7,3.5,237.625
19.9,28.6,9.3,1013.3,49,6.6,0.7,3.5,237.625
19.9,28.6,9.3,1013.3,49,6.6,0.7,3.5,237.625
19.9,28.6,9.3,1013.3,49,6.6,0.7,3.5,237.625
20.2,29.6,10.2,1011.6,50,6.3,1.5,5.4,202.875
20.2,29.6,10.2,1011.6,50,6.3,1.5,5.4,202.875
20.2,29.6,10.2,1011.6,50,6.3,1.5,5.4,202.875
20.2,29.6,10.2,1011.6,50,6.3,1.5,5.4,202.875
20.2,29.6,10.2,1011.6,50,6.3,1.5,5.4,202.875
20.2,29.6,10.2,1011.6,50,6.3,1.5,5.4,202.875
20.2,29.6,10.2,1011.6,50,6.3,1.5,5.4,202.875
20.2,29.6,10.2,1011.6,50,6.3,1.5,5.4,202.875
20.2,29.6,10.2,1011.6,50,6.3,1.5,5.4,202.875
21.7,26.6,15.4,1012.9,74,4.8,1.9,5.4,260.1666666666667
21.7,26.6,15.4,1012.9,74,4.8,1.9,5.4,260.1666666666667
21.7,26.6,15.4,1012.9,74,4.8,1.9,5.4,260.1666666666667
21.7,26.6,15.4,1012.9,74,4.8,1.9,5.4,260.1666666666667
21.7,26.6,15.4,1012.9,74,4.8,1.9,5.4,260.1666666666667
21.7,26.6,15.4,1012.9,74,4.8,1.9,5.4,260.1666666666667
21.7,26.6,15.4,1012.9,74,4.8,1.9,5.4,260.1666666666667
21.7,26.6,15.4,1012.9,74,4.8,1.9,5.4,260.1666666666667
21.7,26.6,15.4,1012.9,74,4.8,1.9,5.4,260.1666666666667
23.7,27.5,18.9,1013.3,71,6.3,1.7,7.6,403.95833333333326
23.7,27.5,18.9,1013.3,71,6.3,1.7,7.6,403.95833333333326
23.7,27.5,18.9,1013.3,71,6.3,1.7,7.6,403.95833333333326
23.7,27.5,18.9,1013.3,71,6.3,1.7,7.6,403.95833333333326
23.7,27.5,18.9,1013.3,71,6.3,1.7,7.6,403.95833333333326
23.7,27.5,18.9,1013.3,71,6.3,1.7,7.6,403.95833333333326
23.7,27.5,18.9,1013.3,71,6.3,1.7,7.6,403.95833333333326
23.7,27.5,18.9,1013.3,71,6.3,1.7,7.6,403.95833333333326
23.7,27.5,18.9,1013.3,71,6.3,1.7,7.6,403.95833333333326
20.4,29.5,12.0,1015.1,58,6.9,1.3,3.5,284.1666666666667
20.4,29.5,12.0,1015.1,58,6.9,1.3,3.5,284.1666666666667
20.4,29.5,12.0,1015.1,58,6.9,1.3,3.5,284.1666666666667
20.4,29.5,12.0,1015.1,58,6.9,1.3,3.5,284.1666666666667
20.4,29.5,12.0,1015.1,58,6.9,1.3,3.5,284.1666666666667
20.4,29.5,12.0,1015.1,58,6.9,1.3,3.5,284.1666666666667
20.4,29.5,12.0,1015.1,58,6.9,1.3,3.5,284.1666666666667
20.4,29.5,12.0,1015.1,58,6.9,1.3,3.5,284.1666666666667
20.4,29.5,12.0,1015.1,58,6.9,1.3,3.5,284.1666666666667
19.2,28.0,11.3,1015.2,60,6.3,1.1,3.5,288.4166666666667
19.2,28.0,11.3,1015.2,60,6.3,1.1,3.5,288.4166666666667
19.2,28.0,11.3,1015.2,60,6.3,1.1,3.5,288.4166666666667
19.2,28.0,11.3,1015.2,60,6.3,1.1,3.5,288.4166666666667
19.2,28.0,11.3,1015.2,60,6.3,1.1,3.5,288.4166666666667
19.2,28.0,11.3,1015.2,60,6.3,1.1,3.5,288.4166666666667
19.2,28.0,11.3,1015.2,60,6.3,1.1,3.5,288.4166666666667
19.2,28.0,11.3,1015.2,60,6.3,1.1,3.5,288.4166666666667
19.2,28.0,11.3,1015.2,60,6.3,1.1,3.5,288.4166666666667
19.6,29.2,9.9,1016.0,56,5.5,0.2,1.9,256.8333333333333
19.6,29.2,9.9,1016.0,56,5.5,0.2,1.9,256.8333333333333
19.6,29.2,9.9,1016.0,56,5.5,0.2,1.9,256.8333333333333
19.6,29.2,9.9,1016.0,56,5.5,0.2,1.9,256.8333333333333
19.6,29.2,9.9,1016.0,56,5.5,0.2,1.9,256.8333333333333
19.6,29.2,9.9,1016.0,56,5.5,0.2,1.9,256.8333333333333
19.6,29.2,9.9,1016.0,56,5.5,0.2,1.9,256.8333333333333
19.6,29.2,9.9,1016.0,56,5.5,0.2,1.9,256.8333333333333
19.6,29.2,9.9,1016.0,56,5.5,0.2,1.9,256.8333333333333
20.8,32.0,10.9,1012.6,53,5.5,0.2,1.9,169.0
20.8,32.0,10.9,1012.6,53,5.5,0.2,1.9,169.0
20.8,32.0,10.9,1012.6,53,5.5,0.2,1.9,169.0
20.8,32.0,10.9,1012.6,53,5.5,0.2,1.9,169.0
20.8,32.0,10.9,1012.6,53,5.5,0.2,1.9,169.0
20.8,32.0,10.9,1012.6,53,5.5,0.2,1.9,169.0
20.8,32.0,10.9,1012.6,53,5.5,0.2,1.9,169.0
20.8,32.0,10.9,1012.6,53,5.5,0.2,1.9,169.0
20.8,32.0,10.9,1012.6,53,5.5,0.2,1.9,169.0
20.0,29.5,10.9,1014.3,55,6.3,0.9,3.5,186.04166666666663
20.0,29.5,10.9,1014.3,55,6.3,0.9,3.5,186.04166666666663
20.0,29.5,10.9,1014.3,55,6.3,0.9,3.5,186.04166666666663
20.0,29.5,10.9,1014.3,55,6.3,0.9,3.5,186.04166666666663
20.0,29.5,10.9,1014.3,55,6.3,0.9,3.5,186.04166666666663
20.0,29.5,10.9,1014.3,55,6.3,0.9,3.5,186.04166666666663
20.0,29.5,10.9,1014.3,55,6.3,0.9,3.5,186.04166666666663
20.0,29.5,10.9,1014.3,55,6.3,0.9,3.5,186.04166666666663
20.0,29.5,10.9,1014.3,55,6.3,0.9,3.5,186.04166666666663
18.5,29.3,10.3,1014.6,54,6.3,1.5,3.5,185.58333333333331
18.5,29.3,10.3,1014.6,54,6.3,1.5,3.5,185.58333333333331
18.5,29.3,10.3,1014.6,54,6.3,1.5,3.5,185.58333333333331
18.5,29.3,10.3,1014.6,54,6.3,1.5,3.5,185.58333333333331
18.5,29.3,10.3,1014.6,54,6.3,1.5,3.5,185.58333333333331
18.5,29.3,10.3,1014.6,54,6.3,1.5,3.5,185.58333333333331
18.5,29.3,10.3,1014.6,54,6.3,1.5,3.5,185.58333333333331
18.5,29.3,10.3,1014.6,54,6.3,1.5,3.5,185.58333333333331
18.5,29.3,10.3,1014.6,54,6.3,1.5,3.5,185.58333333333331
24.9,28.0,22.3,1006.7,86.0,7.4,0.7,3.5,71.66666666666667
24.9,28.0,22.3,1006.7,86.0,7.4,0.7,3.5,71.66666666666667
24.9,28.0,22.3,1006.7,86.0,7.4,0.7,3.5,71.66666666666667
24.9,28.0,22.3,1006.7,86.0,7.4,0.7,3.5,71.66666666666667
24.9,28.0,22.3,1006.7,86.0,7.4,0.7,3.5,71.66666666666667
24.9,28.0,22.3,1006.7,86.0,7.4,0.7,3.5,71.66666666666667
23.4,24.4,22.4,1003.6,95.0,5.5,1.1,3.5,69.70833333333333
23.4,24.4,22.4,1003.6,95.0,5.5,1.1,3.5,69.70833333333333
23.4,24.4,22.4,1003.6,95.0,5.5,1.1,3.5,69.70833333333333
23.4,24.4,22.4,1003.6,95.0,5.5,1.1,3.5,69.70833333333333
23.4,24.4,22.4,1003.6,95.0,5.5,1.1,3.5,69.70833333333333
23.4,24.4,22.4,1003.6,95.0,5.5,1.1,3.5,69.70833333333333
23.4,24.4,22.4,1003.6,95.0,5.5,1.1,3.5,69.70833333333333
23.4,24.4,22.4,1003.6,95.0,5.5,1.1,3.5,69.70833333333333
23.4,24.4,22.4,1003.6,95.0,5.5,1.1,3.5,69.70833333333333
22.2,22.7,21.6,1005.5,96.0,5.5,2.8,5.4,62.375
22.2,22.7,21.6,1005.5,96.0,5.5,2.8,5.4,62.375
22.2,22.7,21.6,1005.5,96.0,5.5,2.8,5.4,62.375
22.2,22.7,21.6,1005.5,96.0,5.5,2.8,5.4,62.375
22.2,22.7,21.6,1005.5,96.0,5.5,2.8,5.4,62.375
22.2,22.7,21.6,1005.5,96.0,5.5,2.8,5.4,62.375
22.2,22.7,21.6,1005.5,96.0,5.5,2.8,5.4,62.375
22.2,22.7,21.6,1005.5,96.0,5.5,2.8,5.4,62.375
22.2,22.7,21.6,1005.5,96.0,5.5,2.8,5.4,62.375
23.6,25.4,20.9,1006.0,93.0,6.6,4.6,7.6,24.875
23.6,25.4,20.9,1006.0,93.0,6.6,4.6,7.6,24.875
